insc,nota1,nota2,nota3,nota4,red
1094481,534.102,525.840,532.473,530.688,825
1079359,490.635,494.160,454.679,430.788,675
1107717,621.036,494.160,610.267,563.988,775
1101555,403.701,430.799,415.782,397.488,725
1104664,360.234,304.079,454.679,430.788,725
1107836,621.036,652.561,726.957,730.488,875
1132432,664.503,684.241,571.370,630.588,875
1121397,403.701,304.079,376.886,397.488,775
1099171,447.168,557.520,532.473,497.388,850
1105574,664.503,620.880,688.061,763.788,950
1073344,490.635,557.520,493.576,430.788,825
1138853,490.635,430.799,532.473,430.788,775
1122402,447.168,272.399,493.576,497.388,700
1124396,577.569,557.520,532.473,563.988,900
1086060,534.102,589.200,765.854,663.888,875
1084488,534.102,589.200,493.576,530.688,800
1098478,360.234,494.160,454.679,497.388,900
1136319,490.635,335.759,415.782,430.788,800
1088799,577.569,367.439,415.782,364.187,800
1080855,403.701,525.840,571.370,530.688,800
1109386,490.635,367.439,493.576,464.088,825
1133449,403.701,557.520,571.370,497.388,875
1074285,447.168,494.160,415.782,464.088,800
1085824,490.635,557.520,610.267,464.088,900
1097668,751.437,652.561,688.061,763.788,850
1071601,751.437,589.200,726.957,730.488,950
1080491,534.102,589.200,454.679,464.088,900
1111280,490.635,494.160,415.782,464.088,750
1132428,447.168,399.119,454.679,530.688,850
1083958,447.168,525.840,493.576,530.688,875
1087143,447.168,557.520,376.886,364.187,825
1092775,273.300,399.119,376.886,430.788,750
1137150,490.635,589.200,532.473,430.788,750
1120785,577.569,557.520,532.473,530.688,825
1136744,403.701,525.840,610.267,563.988,825
1097139,534.102,652.561,649.164,697.188,900
1073316,577.569,494.160,610.267,464.088,875
1098742,447.168,557.520,571.370,397.488,900
1100461,447.168,494.160,454.679,430.788,800
1082560,534.102,525.840,532.473,497.388,850
1085850,490.635,525.840,493.576,397.488,825
1076119,447.168,589.200,571.370,563.988,925
1132447,621.036,557.520,493.576,430.788,875
1117498,360.234,525.840,610.267,397.488,725
1133315,273.300,430.799,415.782,464.088,725
1117933,577.569,557.520,610.267,763.788,900
1080655,534.102,589.200,493.576,530.688,875
1072078,577.569,557.520,493.576,430.788,850
1095154,490.635,494.160,649.164,597.288,875
1080874,577.569,589.200,571.370,697.188,900
1073657,490.635,589.200,532.473,563.988,875
1135996,534.102,620.880,610.267,730.488,925
1098508,403.701,399.119,493.576,397.488,800
1081957,664.503,494.160,571.370,563.988,875
1089153,534.102,589.200,415.782,497.388,875
1121113,534.102,525.840,532.473,397.488,800
1105484,403.701,494.160,493.576,397.488,750
1075143,577.569,652.561,571.370,464.088,925
1089594,360.234,589.200,571.370,730.488,925
1084975,707.970,652.561,610.267,697.188,875
1119665,577.569,557.520,726.957,830.388,900
1102706,273.300,399.119,454.679,397.488,725
1080954,273.300,304.079,454.679,364.187,850
1138236,490.635,399.119,454.679,364.187,800
1096489,403.701,430.799,337.989,430.788,725
1075787,360.234,525.840,454.679,464.088,775
1090909,577.569,525.840,415.782,397.488,825
1138276,577.569,557.520,532.473,597.288,875
1133186,360.234,367.439,376.886,497.388,650
1078218,621.036,399.119,415.782,430.788,750
1073482,360.234,335.759,376.886,397.488,750
1077694,577.569,494.160,532.473,397.488,875
1087742,447.168,335.759,376.886,430.788,825
1137943,490.635,462.480,571.370,397.488,850
1072098,403.701,335.759,415.782,397.488,825
1117001,447.168,557.520,415.782,397.488,800
1074970,534.102,589.200,493.576,464.088,925
1125056,664.503,399.119,415.782,430.788,100
1078529,577.569,494.160,454.679,530.688,875
1081737,534.102,620.880,454.679,464.088,900
1071386,403.701,304.079,454.679,430.788,700
1089956,490.635,399.119,299.092,464.088,850
1071678,534.102,494.160,299.092,464.088,850
1077575,447.168,367.439,415.782,397.488,850
1085482,447.168,525.840,493.576,397.488,775
1126616,490.635,557.520,532.473,530.688,775
1125757,360.234,399.119,376.886,397.488,750
1081805,403.701,494.160,610.267,364.187,775
1101967,360.234,494.160,454.679,464.088,750
1116438,447.168,335.759,532.473,430.788,800
1077750,490.635,494.160,454.679,464.088,775
1109129,360.234,367.439,454.679,430.788,725
1072081,447.168,367.439,415.782,430.788,775
1132766,360.234,494.160,415.782,464.088,800
1075146,447.168,462.480,415.782,397.488,750
1075397,490.635,335.759,415.782,464.088,800
1133209,447.168,399.119,454.679,430.788,775
1124800,490.635,367.439,493.576,364.187,775
1099408,447.168,335.759,415.782,464.088,750
1095626,577.569,525.840,571.370,464.088,900
1076349,534.102,430.799,376.886,430.788,775
1077458,577.569,399.119,454.679,430.788,850
1120779,490.635,525.840,415.782,464.088,800
1076385,490.635,525.840,532.473,430.788,850
1116232,534.102,652.561,571.370,497.388,850
1074985,447.168,367.439,415.782,364.187,825
1137600,447.168,430.799,493.576,430.788,775
1098029,490.635,367.439,415.782,530.688,800
1106170,577.569,652.561,493.576,497.388,900
1134824,577.569,620.880,610.267,597.288,825
1106896,534.102,494.160,532.473,530.688,875
1136857,534.102,462.480,415.782,530.688,800
1109588,577.569,462.480,493.576,397.488,775
1120775,577.569,557.520,610.267,597.288,850
1086015,360.234,304.079,493.576,397.488,800
1134201,534.102,430.799,454.679,430.788,850
1072334,490.635,494.160,493.576,497.388,875
1075733,316.767,335.759,415.782,397.488,775
1082068,490.635,620.880,571.370,464.088,825
1077471,490.635,430.799,454.679,497.388,825
1134682,403.701,589.200,532.473,430.788,850
1075093,403.701,335.759,337.989,430.788,850
1084774,534.102,589.200,415.782,663.888,900
1080255,534.102,620.880,610.267,597.288,850
1088173,534.102,525.840,571.370,530.688,800
1084012,403.701,399.119,571.370,497.388,825
1105664,577.569,335.759,415.782,430.788,800
1084364,490.635,494.160,532.473,430.788,850
1109256,534.102,462.480,415.782,464.088,825
1074788,707.970,557.520,688.061,730.488,900
1136079,490.635,272.399,454.679,397.488,800
1073421,403.701,462.480,454.679,464.088,800
1120753,403.701,525.840,454.679,497.388,900
1138641,534.102,525.840,454.679,630.588,775
1082200,534.102,367.439,493.576,397.488,775
1094525,577.569,525.840,415.782,497.388,850
1121891,490.635,399.119,415.782,497.388,700
1094540,577.569,304.079,454.679,430.788,900
1087554,447.168,399.119,571.370,464.088,725
1097450,534.102,525.840,454.679,430.788,750
1127948,490.635,367.439,376.886,464.088,100
1110344,490.635,462.480,415.782,430.788,775
1123300,403.701,525.840,415.782,430.788,750
1086317,490.635,494.160,454.679,497.388,775
1084070,534.102,335.759,376.886,397.488,750
1082835,490.635,525.840,454.679,464.088,800
1087840,534.102,620.880,532.473,497.388,800
1127034,273.300,494.160,454.679,397.488,825
1077370,490.635,430.799,649.164,464.088,875
1076382,360.234,367.439,415.782,497.388,750
1100859,534.102,557.520,532.473,563.988,825
1072224,577.569,525.840,571.370,430.788,875
1082270,316.767,335.759,415.782,397.488,725
1092938,316.767,430.799,337.989,364.187,525
1081259,403.701,399.119,415.782,563.988,825
1081649,534.102,620.880,571.370,464.088,825
1135710,534.102,494.160,532.473,430.788,850
1087023,534.102,430.799,571.370,530.688,825
1126869,490.635,335.759,376.886,464.088,800
1088574,621.036,462.480,532.473,530.688,825
1079868,360.234,367.439,376.886,430.788,800
1121834,534.102,430.799,571.370,397.488,700
1079042,621.036,684.241,610.267,497.388,850
1073585,447.168,557.520,532.473,430.788,825
1132268,447.168,430.799,376.886,397.488,725
1106144,534.102,620.880,571.370,497.388,950
1071949,490.635,589.200,493.576,464.088,850
1077529,447.168,462.480,493.576,530.688,775
1116767,403.701,462.480,299.092,397.488,700
1086740,577.569,589.200,532.473,397.488,925
1073075,534.102,589.200,532.473,530.688,850
1091786,621.036,557.520,493.576,430.788,850
1116079,577.569,430.799,454.679,430.788,750
1074237,621.036,494.160,532.473,563.988,875
1119735,447.168,304.079,454.679,464.088,800
1137689,403.701,430.799,532.473,464.088,825
1112402,316.767,399.119,454.679,497.388,725
1075973,577.569,557.520,532.473,430.788,875
1092893,534.102,462.480,610.267,497.388,850
1087851,447.168,589.200,493.576,597.288,875
1115350,316.767,399.119,493.576,497.388,775
1073820,577.569,494.160,649.164,530.688,825
1079918,490.635,620.880,532.473,464.088,800
1137836,447.168,620.880,493.576,497.388,925
1118307,490.635,525.840,688.061,630.588,875
1078496,490.635,462.480,493.576,497.388,750
1134421,534.102,335.759,415.782,530.688,825
1088010,447.168,335.759,493.576,497.388,725
1074514,447.168,304.079,337.989,563.988,725
1098850,621.036,335.759,571.370,663.888,825
1104437,490.635,525.840,493.576,397.488,750
1120988,490.635,399.119,337.989,497.388,725
1114512,577.569,525.840,571.370,563.988,850
1089321,490.635,620.880,493.576,563.988,925
1083321,577.569,494.160,337.989,497.388,875
1136947,534.102,430.799,415.782,397.488,775
1133275,577.569,367.439,649.164,497.388,800
1091743,534.102,367.439,415.782,397.488,775
1131702,534.102,589.200,532.473,430.788,900
1075111,490.635,462.480,493.576,497.388,825
1091115,360.234,430.799,337.989,430.788,750
1127096,577.569,557.520,532.473,397.488,825
1115844,490.635,525.840,493.576,397.488,850
1125729,577.569,557.520,493.576,430.788,850
1132513,360.234,494.160,493.576,497.388,750
1098394,534.102,589.200,571.370,563.988,875
1099677,490.635,462.480,610.267,464.088,800
1087519,447.168,430.799,454.679,464.088,850
1122478,577.569,525.840,571.370,464.088,850
1102391,577.569,430.799,493.576,397.488,850
1125052,447.168,335.759,299.092,430.788,750
1120754,403.701,335.759,376.886,397.488,775
1102205,534.102,557.520,649.164,530.688,875
1080413,447.168,335.759,376.886,430.788,775
1096576,534.102,430.799,454.679,430.788,775
1107260,490.635,399.119,493.576,430.788,800
1122956,621.036,494.160,415.782,464.088,725
1103927,577.569,525.840,493.576,563.988,850
1088612,490.635,525.840,454.679,464.088,800
1134592,403.701,430.799,493.576,397.488,800
1094017,447.168,430.799,532.473,397.488,850
1088983,577.569,557.520,493.576,530.688,825
1094320,447.168,367.439,415.782,397.488,750
1076954,577.569,462.480,337.989,464.088,875
1074235,360.234,430.799,454.679,597.288,725
1076817,447.168,367.439,299.092,430.788,750
1084730,534.102,335.759,454.679,464.088,800
1117134,534.102,430.799,454.679,430.788,875
1131288,490.635,557.520,532.473,430.788,800
1136158,403.701,494.160,337.989,497.388,800
1077608,490.635,335.759,376.886,464.088,825
1135227,534.102,335.759,299.092,464.088,800
1121147,360.234,367.439,493.576,430.788,675
1083981,360.234,430.799,376.886,430.788,750
1109826,360.234,367.439,454.679,397.488,700
1072925,316.767,399.119,415.782,430.788,750
1097032,447.168,367.439,454.679,430.788,775
1118551,447.168,399.119,454.679,430.788,825
1075502,447.168,494.160,299.092,430.788,775
1071969,447.168,494.160,415.782,430.788,775
1090114,490.635,399.119,415.782,497.388,800
1085217,534.102,430.799,493.576,530.688,875
1094278,534.102,494.160,415.782,464.088,850
1136800,316.767,525.840,415.782,397.488,800
1129261,490.635,462.480,415.782,430.788,825
1095777,447.168,557.520,454.679,497.388,825
1073061,273.300,399.119,454.679,397.488,775
1094730,534.102,462.480,454.679,530.688,800
1087412,490.635,367.439,493.576,497.388,850
1075650,360.234,462.480,415.782,397.488,775
1077820,403.701,367.439,649.164,364.187,800
1096397,490.635,525.840,532.473,464.088,850
1097164,534.102,462.480,454.679,497.388,875
1086752,490.635,525.840,493.576,464.088,800
1091475,403.701,367.439,415.782,397.488,750
1132750,316.767,494.160,493.576,430.788,725
1133393,534.102,557.520,649.164,497.388,875
1109892,447.168,367.439,493.576,364.187,775
1110082,360.234,462.480,532.473,430.788,800
1095425,403.701,494.160,454.679,364.187,825
1118748,490.635,557.520,376.886,430.788,825
1072878,447.168,589.200,376.886,430.788,800
1081740,577.569,335.759,454.679,563.988,750
1108814,403.701,399.119,376.886,464.088,725
1104001,534.102,462.480,415.782,430.788,750
1071581,403.701,304.079,454.679,530.688,800
1106174,490.635,399.119,493.576,497.388,775
1081540,490.635,430.799,532.473,430.788,850
1120387,447.168,399.119,376.886,364.187,850
1078085,577.569,620.880,571.370,497.388,925
1095815,273.300,367.439,454.679,430.788,600
1084573,360.234,620.880,610.267,430.788,825
1081944,621.036,525.840,610.267,464.088,900
1100252,577.569,494.160,454.679,464.088,825
1102685,490.635,430.799,493.576,430.788,850
1097425,577.569,620.880,571.370,497.388,800
1112241,490.635,304.079,493.576,430.788,750
1088316,490.635,399.119,376.886,563.988,825
1073518,534.102,557.520,571.370,497.388,825
1117057,577.569,494.160,532.473,530.688,850
1092190,403.701,367.439,415.782,397.488,750
1089838,447.168,367.439,337.989,464.088,775
1095121,447.168,462.480,415.782,397.488,775
1118733,490.635,494.160,415.782,497.388,800
1111690,577.569,430.799,493.576,497.388,850
1104872,621.036,589.200,532.473,530.688,850
1108569,534.102,525.840,532.473,497.388,775
1088047,316.767,462.480,415.782,497.388,775
1102688,360.234,462.480,376.886,497.388,875
1083437,534.102,494.160,415.782,430.788,850
1074086,534.102,525.840,337.989,530.688,825
1077857,403.701,304.079,493.576,364.187,775
1096049,447.168,525.840,376.886,464.088,850
1098197,577.569,430.799,337.989,597.288,775
1082776,403.701,620.880,454.679,397.488,850
1079197,360.234,462.480,532.473,464.088,825
1135897,360.234,462.480,337.989,530.688,775
1130071,273.300,399.119,337.989,464.088,850
1073679,534.102,525.840,532.473,464.088,850
1099955,534.102,399.119,454.679,430.788,850
1119392,490.635,462.480,493.576,464.088,800
1092644,273.300,367.439,337.989,530.688,800
1078680,490.635,462.480,415.782,397.488,850
1137773,490.635,430.799,493.576,430.788,850
1110134,447.168,304.079,337.989,397.488,750
1130413,490.635,335.759,299.092,397.488,725
1127506,447.168,494.160,532.473,530.688,725
1135951,447.168,272.399,415.782,497.388,775
1111360,360.234,494.160,532.473,464.088,850
1074121,534.102,494.160,376.886,497.388,825
1125307,664.503,589.200,532.473,464.088,850
1101339,490.635,430.799,493.576,497.388,750
1084135,490.635,494.160,493.576,430.788,850
1084739,403.701,494.160,688.061,630.588,850
1133267,577.569,620.880,493.576,464.088,750
1127915,534.102,525.840,493.576,430.788,800
1114422,360.234,335.759,376.886,464.088,775
1097546,534.102,525.840,454.679,464.088,825
1090843,403.701,462.480,454.679,530.688,725
1076179,534.102,304.079,376.886,397.488,725
1076638,707.970,620.880,532.473,464.088,825
1131265,490.635,525.840,376.886,464.088,775
1107963,534.102,494.160,454.679,497.388,800
1075573,447.168,462.480,454.679,497.388,775
1095841,621.036,494.160,454.679,464.088,900
1088331,316.767,462.480,454.679,563.988,750
1130159,621.036,494.160,493.576,397.488,750
1138094,403.701,399.119,415.782,497.388,850
1126804,490.635,399.119,415.782,430.788,725
1100102,534.102,399.119,415.782,430.788,850
1131352,447.168,462.480,376.886,497.388,825
1075711,316.767,335.759,454.679,430.788,750
1077892,360.234,589.200,571.370,430.788,750
1125101,447.168,589.200,415.782,430.788,850
1076416,577.569,557.520,571.370,530.688,900
1110167,534.102,399.119,571.370,497.388,825
1074141,621.036,525.840,415.782,464.088,775
1114364,621.036,589.200,454.679,464.088,775
1102296,490.635,430.799,415.782,430.788,750
1082355,621.036,525.840,610.267,663.888,850
1085295,577.569,525.840,610.267,464.088,825
1106778,360.234,399.119,337.989,464.088,750
1074579,273.300,399.119,454.679,430.788,825
1090634,403.701,525.840,454.679,464.088,800
1098269,490.635,399.119,376.886,430.788,750
1099525,403.701,494.160,376.886,430.788,800
1133222,577.569,525.840,532.473,430.788,825
1073663,490.635,620.880,493.576,497.388,775
1101137,316.767,399.119,376.886,430.788,700
1077760,577.569,525.840,376.886,497.388,825
1072153,490.635,589.200,649.164,464.088,900
1110717,534.102,430.799,415.782,430.788,850
1080462,490.635,525.840,610.267,530.688,875
1093175,534.102,430.799,649.164,464.088,775
1112655,447.168,589.200,649.164,430.788,825
1135772,447.168,525.840,376.886,497.388,850
1091864,534.102,494.160,415.782,530.688,900
1133173,403.701,589.200,376.886,430.788,800
1099605,447.168,494.160,454.679,430.788,850
1104944,534.102,462.480,454.679,497.388,850
1087530,577.569,494.160,610.267,430.788,850
1126920,577.569,462.480,571.370,497.388,850
1137334,273.300,399.119,337.989,464.088,700
1090440,273.300,335.759,415.782,430.788,500
1087005,447.168,589.200,454.679,464.088,725
1093355,534.102,399.119,610.267,464.088,825
1112612,534.102,462.480,454.679,430.788,775
1115218,577.569,525.840,493.576,497.388,850
1085089,447.168,399.119,337.989,430.788,825
1106158,403.701,430.799,415.782,430.788,825
1133938,490.635,525.840,454.679,397.488,825
1075120,490.635,367.439,571.370,397.488,825
1113116,403.701,304.079,571.370,397.488,775
1124737,534.102,494.160,610.267,397.488,825
1086625,403.701,494.160,610.267,397.488,825
1128943,534.102,652.561,532.473,630.588,800
1135753,621.036,589.200,649.164,563.988,850
1104214,403.701,399.119,493.576,464.088,700
1099323,534.102,462.480,415.782,563.988,850
1082787,360.234,367.439,454.679,497.388,800
1102954,621.036,589.200,493.576,497.388,775
1096825,403.701,335.759,493.576,464.088,775
1112215,534.102,399.119,493.576,430.788,825
1087013,403.701,367.439,532.473,530.688,750
1097036,534.102,494.160,493.576,430.788,850
1080113,490.635,335.759,415.782,497.388,850
1088635,490.635,462.480,532.473,530.688,850
1111549,447.168,462.480,415.782,430.788,875
